,SODAR-100,confidence,fill_method,data_quality
2022-08-16 21:50:00,5.729824792874153,0.3488888888888889,seasonal_model,medium
2022-08-16 22:00:00,9.131022824528522,0.3488888888888889,seasonal_model,medium
2022-08-16 22:10:00,7.84819618265992,0.3488888888888889,seasonal_model,medium
2022-08-16 22:20:00,6.750800555308023,0.3488888888888889,seasonal_model,medium
2022-08-16 22:30:00,11.15218973315998,0.3488888888888889,seasonal_model,medium
2022-08-16 22:40:00,8.461011485364873,0.3488888888888889,seasonal_model,medium
2022-08-16 22:50:00,9.77130353451862,0.3488888888888889,seasonal_model,medium
2022-08-16 23:00:00,10.643261384810177,0.3488888888888889,seasonal_model,medium
2022-08-16 23:10:00,8.2616658266659,0.3488888888888889,seasonal_model,medium
2022-08-16 23:20:00,10.343849594546,0.3488888888888889,seasonal_model,medium
2022-08-16 23:30:00,7.77303330099501,0.3488888888888889,seasonal_model,medium
2022-08-16 23:40:00,7.378545362023152,0.3488888888888889,seasonal_model,medium
2022-08-16 23:50:00,7.995099400656425,0.3488888888888889,seasonal_model,medium
2022-08-17 00:00:00,6.257680531553837,0.3488888888888889,seasonal_model,medium
2022-08-17 00:10:00,9.02636280845945,0.3488888888888889,seasonal_model,medium
2022-08-17 00:20:00,6.281231009541531,0.3488888888888889,seasonal_model,medium
2022-08-17 00:30:00,6.162717665409538,0.3488888888888889,seasonal_model,medium
2022-08-17 00:40:00,7.942440116240411,0.3488888888888889,seasonal_model,medium
2022-08-17 00:50:00,7.656952870182073,0.3488888888888889,seasonal_model,medium
2022-08-17 01:00:00,4.07335507941305,0.3488888888888889,seasonal_model,medium
2022-08-17 01:10:00,10.175307578092818,0.3488888888888889,seasonal_model,medium
2022-08-17 01:20:00,6.521846581812826,0.3488888888888889,seasonal_model,medium
2022-08-17 01:30:00,7.192610364108722,0.3488888888888889,seasonal_model,medium
2022-08-17 01:40:00,6.152351561201798,0.3488888888888889,seasonal_model,medium
2022-08-17 01:50:00,7.748785459290209,0.3488888888888889,seasonal_model,medium
2022-08-17 02:00:00,4.012198891271966,0.3488888888888889,seasonal_model,medium
2022-08-17 02:10:00,4.722245918045704,0.3488888888888889,seasonal_model,medium
2022-08-17 02:20:00,7.549132975380761,0.3488888888888889,seasonal_model,medium
2022-08-17 02:30:00,7.180350922436305,0.3488888888888889,seasonal_model,medium
2022-08-17 02:40:00,9.62650734442378,0.3488888888888889,seasonal_model,medium
2022-08-17 02:50:00,6.3174356850890465,0.3488888888888889,seasonal_model,medium
2022-08-17 03:00:00,6.9297379399407735,0.3488888888888889,seasonal_model,medium
2022-08-17 03:10:00,8.598409282556744,0.3488888888888889,seasonal_model,medium
2022-08-17 03:20:00,9.128999882598471,0.3488888888888889,seasonal_model,medium
2022-08-17 03:30:00,7.757777003779941,0.3488888888888889,seasonal_model,medium
2022-08-17 03:40:00,7.52602073863854,0.3488888888888889,seasonal_model,medium
2022-08-17 03:50:00,7.559495923168649,0.3488888888888889,seasonal_model,medium
2022-08-17 04:00:00,4.980943946415618,0.3488888888888889,seasonal_model,medium
2022-08-17 04:10:00,6.38403717357726,0.3488888888888889,seasonal_model,medium
2022-08-17 04:20:00,4.925901486231008,0.3488888888888889,seasonal_model,medium
2022-08-17 04:30:00,5.595102001724853,0.3488888888888889,seasonal_model,medium
2022-08-17 04:40:00,5.496406545634449,0.3488888888888889,seasonal_model,medium
2022-08-17 04:50:00,6.120653997846231,0.3488888888888889,seasonal_model,medium
2022-08-17 05:00:00,8.496555341977084,0.3488888888888889,seasonal_model,medium
2022-08-17 05:10:00,6.850788205831529,0.3488888888888889,seasonal_model,medium
2022-08-17 05:20:00,6.269990046958144,0.3488888888888889,seasonal_model,medium
2022-08-17 05:30:00,6.969984613736216,0.3488888888888889,seasonal_model,medium
2022-08-17 05:40:00,4.300743684577391,0.3488888888888889,seasonal_model,medium
2022-08-17 05:50:00,5.5319868569609305,0.3488888888888889,seasonal_model,medium
2022-08-17 06:00:00,6.58823200061021,0.3488888888888889,seasonal_model,medium
2022-08-17 06:10:00,4.748243376499128,0.3488888888888889,seasonal_model,medium
2022-08-17 06:20:00,6.0401336214112415,0.3488888888888889,seasonal_model,medium
2022-08-17 06:30:00,7.12922537204253,0.3488888888888889,seasonal_model,medium
2022-08-17 06:40:00,7.537088619619391,0.3488888888888889,seasonal_model,medium
2022-08-17 06:50:00,7.79403307076284,0.3488888888888889,seasonal_model,medium
2022-08-17 07:00:00,6.542976154685895,0.3488888888888889,seasonal_model,medium
2022-08-17 07:10:00,6.4925977637433245,0.3488888888888889,seasonal_model,medium
2022-08-17 07:20:00,6.005975544371384,0.3488888888888889,seasonal_model,medium
2022-08-17 07:30:00,6.8370745675866385,0.3488888888888889,seasonal_model,medium
2022-08-17 07:40:00,4.6610628458692025,0.3488888888888889,seasonal_model,medium
2022-08-17 07:50:00,7.46211448891041,0.3488888888888889,seasonal_model,medium
2022-08-17 08:00:00,6.431350460785644,0.3488888888888889,seasonal_model,medium
2022-08-17 08:10:00,6.600221896901021,0.3488888888888889,seasonal_model,medium
2022-08-17 08:20:00,7.155905899592822,0.3488888888888889,seasonal_model,medium
2022-08-17 08:30:00,7.974860057920883,0.3488888888888889,seasonal_model,medium
2022-08-17 08:40:00,7.51095358887909,0.3488888888888889,seasonal_model,medium
2022-08-17 08:50:00,6.142723900004652,0.3488888888888889,seasonal_model,medium
2022-08-17 09:00:00,9.31679889237196,0.3488888888888889,seasonal_model,medium
2022-08-17 09:10:00,6.760367407925464,0.3488888888888889,seasonal_model,medium
2022-08-17 09:20:00,6.616525942111728,0.3488888888888889,seasonal_model,medium
2022-08-17 09:30:00,7.423768527659903,0.3488888888888889,seasonal_model,medium
2022-08-17 09:40:00,7.3085889403599875,0.3488888888888889,seasonal_model,medium
2022-08-17 09:50:00,8.762737705557218,0.3488888888888889,seasonal_model,medium
2022-08-17 10:00:00,8.28398636130672,0.3488888888888889,seasonal_model,medium
2022-08-17 10:10:00,7.124998775471936,0.3488888888888889,seasonal_model,medium
2022-08-17 10:20:00,6.111659113556403,0.3488888888888889,seasonal_model,medium
2022-08-17 10:30:00,6.562283495794096,0.3488888888888889,seasonal_model,medium
2022-08-17 10:40:00,4.530035754940608,0.3488888888888889,seasonal_model,medium
2022-08-17 10:50:00,7.4465894838940185,0.3488888888888889,seasonal_model,medium
2022-08-17 11:00:00,7.210586475065053,0.3488888888888889,seasonal_model,medium
2022-08-17 11:10:00,7.807673388254362,0.3488888888888889,seasonal_model,medium
2022-08-17 11:20:00,8.056251214841225,0.3488888888888889,seasonal_model,medium
2022-08-17 11:30:00,7.013141001415184,0.3488888888888889,seasonal_model,medium
2022-08-17 11:40:00,9.375190171571958,0.3488888888888889,seasonal_model,medium
2022-08-17 11:50:00,7.042237447412488,0.3488888888888889,seasonal_model,medium
2022-08-17 12:00:00,8.527358512223847,0.3488888888888889,seasonal_model,medium
2022-08-17 12:10:00,8.047432896338215,0.3488888888888889,seasonal_model,medium
2022-08-17 12:20:00,7.368535616979475,0.3488888888888889,seasonal_model,medium
2022-08-17 12:30:00,7.087333936223572,0.3488888888888889,seasonal_model,medium
2022-08-17 12:40:00,6.7215516706339296,0.3488888888888889,seasonal_model,medium
2022-08-17 12:50:00,9.179787888643308,0.3488888888888889,seasonal_model,medium
2022-08-17 13:00:00,6.813519763869337,0.3488888888888889,seasonal_model,medium
2022-08-17 13:10:00,7.461764213493756,0.3488888888888889,seasonal_model,medium
2022-08-17 13:20:00,7.844093339765607,0.3488888888888889,seasonal_model,medium
2022-08-17 13:30:00,7.63919316285088,0.3488888888888889,seasonal_model,medium
2022-08-17 13:40:00,7.202874937962473,0.3488888888888889,seasonal_model,medium
2022-08-17 13:50:00,8.872990358121697,0.3488888888888889,seasonal_model,medium
2022-08-17 14:00:00,9.838933065402346,0.3488888888888889,seasonal_model,medium
2022-08-17 14:10:00,7.513943527940387,0.3488888888888889,seasonal_model,medium
2022-08-17 14:20:00,7.040541513104693,0.3488888888888889,seasonal_model,medium
2022-08-17 14:30:00,8.322168449222415,0.3488888888888889,seasonal_model,medium
2022-08-17 14:40:00,8.72404828848275,0.3488888888888889,seasonal_model,medium
2022-08-17 14:50:00,7.872263761387113,0.3488888888888889,seasonal_model,medium
2022-08-17 15:00:00,9.402885060582804,0.3488888888888889,seasonal_model,medium
2022-08-17 15:10:00,8.908359763633221,0.3488888888888889,seasonal_model,medium
2022-08-17 15:20:00,7.988735370200842,0.3488888888888889,seasonal_model,medium
2022-08-17 15:30:00,7.960895158887267,0.3488888888888889,seasonal_model,medium
2022-08-17 15:40:00,8.580972958410316,0.3488888888888889,seasonal_model,medium
2022-08-17 15:50:00,8.857579454854212,0.3488888888888889,seasonal_model,medium
2022-08-17 16:00:00,7.241218912398711,0.3488888888888889,seasonal_model,medium
2022-08-17 16:10:00,6.832399275621364,0.3488888888888889,seasonal_model,medium
2022-08-17 16:20:00,7.972017210800517,0.3488888888888889,seasonal_model,medium
2022-08-17 16:30:00,8.611910898069448,0.3488888888888889,seasonal_model,medium
2022-08-17 16:40:00,5.625247317774995,0.3488888888888889,seasonal_model,medium
2022-08-17 16:50:00,8.832836138494212,0.3488888888888889,seasonal_model,medium
2022-08-17 17:00:00,6.017999372932225,0.3488888888888889,seasonal_model,medium
2022-08-17 17:10:00,4.445966621561464,0.3488888888888889,seasonal_model,medium
2022-08-17 17:20:00,6.597119778987049,0.3488888888888889,seasonal_model,medium
2022-08-17 17:30:00,6.388963935458639,0.3488888888888889,seasonal_model,medium
2022-08-17 17:40:00,7.985060846658433,0.3488888888888889,seasonal_model,medium
2022-08-17 17:50:00,5.932527954577967,0.3488888888888889,seasonal_model,medium
2022-08-17 18:00:00,5.949322021466661,0.3488888888888889,seasonal_model,medium
2022-08-17 18:10:00,5.50535380404569,0.3488888888888889,seasonal_model,medium
2022-08-17 18:20:00,8.553650673407994,0.3488888888888889,seasonal_model,medium
2022-08-17 18:30:00,7.8819158145491475,0.3488888888888889,seasonal_model,medium
2022-08-17 18:40:00,4.583613810194111,0.3488888888888889,seasonal_model,medium
2022-08-17 18:50:00,8.229585572674369,0.3488888888888889,seasonal_model,medium
2022-08-17 19:00:00,7.043883737992075,0.3488888888888889,seasonal_model,medium
2022-08-17 19:10:00,6.503611656833067,0.3488888888888889,seasonal_model,medium
2022-08-17 19:20:00,6.466037009578531,0.3488888888888889,seasonal_model,medium
2022-08-17 19:30:00,7.532285074162807,0.3488888888888889,seasonal_model,medium
2022-08-17 19:40:00,4.989117438083749,0.3488888888888889,seasonal_model,medium
2022-08-17 19:50:00,8.495186098488062,0.3488888888888889,seasonal_model,medium
2022-08-17 20:00:00,9.206201074871132,0.3488888888888889,seasonal_model,medium
2022-08-17 20:10:00,8.91758053881702,0.3488888888888889,seasonal_model,medium
2022-08-17 20:20:00,5.340779275662818,0.3488888888888889,seasonal_model,medium
2022-08-17 20:30:00,5.940536186178946,0.3488888888888889,seasonal_model,medium
2022-08-17 20:40:00,8.89595993454893,0.3488888888888889,seasonal_model,medium
2022-08-17 20:50:00,7.460164352878953,0.3488888888888889,seasonal_model,medium
2022-08-17 21:00:00,7.377414934357221,0.3488888888888889,seasonal_model,medium
2022-08-17 21:10:00,9.095111911907724,0.3488888888888889,seasonal_model,medium
2022-08-17 21:20:00,7.426382763714122,0.3488888888888889,seasonal_model,medium
2022-08-17 21:30:00,7.745176675902821,0.3488888888888889,seasonal_model,medium
2022-08-17 21:40:00,7.50184733798896,0.3488888888888889,seasonal_model,medium
2022-08-17 21:50:00,8.932685748388252,0.3488888888888889,seasonal_model,medium
2022-08-17 22:00:00,6.946418643938871,0.3488888888888889,seasonal_model,medium
2022-08-17 22:10:00,7.898374934183007,0.3488888888888889,seasonal_model,medium
2022-08-17 22:20:00,6.864377404411753,0.3488888888888889,seasonal_model,medium
2022-08-17 22:30:00,5.345040236994141,0.3488888888888889,seasonal_model,medium
2022-08-17 22:40:00,7.517639670185672,0.3488888888888889,seasonal_model,medium
2022-08-17 22:50:00,9.755502781853224,0.3488888888888889,seasonal_model,medium
2022-08-17 23:00:00,5.863668470064345,0.3488888888888889,seasonal_model,medium
2022-08-17 23:10:00,7.349541814350616,0.3488888888888889,seasonal_model,medium
2022-08-17 23:20:00,7.846244346736341,0.3488888888888889,seasonal_model,medium
2022-08-17 23:30:00,6.671441600576856,0.3488888888888889,seasonal_model,medium
2022-08-17 23:40:00,8.315775310410224,0.3488888888888889,seasonal_model,medium
2022-08-17 23:50:00,7.870751174163697,0.3488888888888889,seasonal_model,medium
2022-08-18 00:00:00,6.776270930942258,0.3488888888888889,seasonal_model,medium
2022-08-18 00:10:00,8.968781657885605,0.3488888888888889,seasonal_model,medium
2022-08-18 00:20:00,5.2290375090755585,0.3488888888888889,seasonal_model,medium
2022-08-18 00:30:00,5.382963405874223,0.3488888888888889,seasonal_model,medium
2022-08-18 00:40:00,8.159546492785298,0.3488888888888889,seasonal_model,medium
2022-08-18 00:50:00,4.29213111055293,0.3488888888888889,seasonal_model,medium
2022-08-18 01:00:00,5.2249431144615475,0.3488888888888889,seasonal_model,medium
2022-08-18 01:10:00,4.596263275833552,0.3488888888888889,seasonal_model,medium
2022-08-18 01:20:00,8.052601150321708,0.3488888888888889,seasonal_model,medium
2022-08-18 01:30:00,4.985818936697663,0.3488888888888889,seasonal_model,medium
2022-08-18 01:40:00,7.262220760380228,0.3488888888888889,seasonal_model,medium
2022-08-18 01:50:00,6.437829047757425,0.3488888888888889,seasonal_model,medium
2022-08-18 02:00:00,6.6104854071734005,0.3488888888888889,seasonal_model,medium
2022-08-18 02:10:00,6.647860978733923,0.3488888888888889,seasonal_model,medium
2022-08-18 02:20:00,7.836958798729143,0.3488888888888889,seasonal_model,medium
2022-08-18 02:30:00,7.662316406435761,0.3488888888888889,seasonal_model,medium
2022-08-18 02:40:00,6.386064548248888,0.3488888888888889,seasonal_model,medium
2022-08-18 02:50:00,6.502087956302797,0.3488888888888889,seasonal_model,medium
2022-08-18 03:00:00,6.53803935063862,0.3488888888888889,seasonal_model,medium
2022-08-18 03:10:00,8.104983377403151,0.3488888888888889,seasonal_model,medium
2022-08-18 03:20:00,7.410578379843747,0.3488888888888889,seasonal_model,medium
2022-08-18 03:30:00,7.80900595795178,0.3488888888888889,seasonal_model,medium
2022-08-18 03:40:00,7.226768749629093,0.3488888888888889,seasonal_model,medium
2022-08-18 03:50:00,5.955918417267678,0.3488888888888889,seasonal_model,medium
2022-08-18 04:00:00,6.753255905341789,0.3488888888888889,seasonal_model,medium
2022-08-18 04:10:00,6.0011580440230325,0.3488888888888889,seasonal_model,medium
2022-08-18 04:20:00,5.498228436340434,0.3488888888888889,seasonal_model,medium
2022-08-18 04:30:00,9.615029218021188,0.3488888888888889,seasonal_model,medium
2022-08-18 04:40:00,8.435325160425062,0.3488888888888889,seasonal_model,medium
2022-08-18 04:50:00,6.438386676333139,0.3488888888888889,seasonal_model,medium
2022-08-18 05:00:00,7.247053846012873,0.3488888888888889,seasonal_model,medium
2022-08-18 05:10:00,8.856332838966663,0.3488888888888889,seasonal_model,medium
2022-08-18 05:20:00,4.291733087704197,0.3488888888888889,seasonal_model,medium
2022-08-18 05:30:00,8.207637471295332,0.3488888888888889,seasonal_model,medium
2022-08-18 05:40:00,6.38459120016784,0.3488888888888889,seasonal_model,medium
2022-08-18 05:50:00,6.360260274437542,0.3488888888888889,seasonal_model,medium
2022-08-18 06:00:00,6.836233176976213,0.3488888888888889,seasonal_model,medium
2022-08-18 06:10:00,4.691679080134336,0.3488888888888889,seasonal_model,medium
2022-08-18 06:20:00,5.55346084428143,0.3488888888888889,seasonal_model,medium
2022-08-18 06:30:00,3.8205346371902213,0.3488888888888889,seasonal_model,medium
2022-08-18 06:40:00,7.65924282715818,0.3488888888888889,seasonal_model,medium
2022-08-18 06:50:00,6.688011850699916,0.3488888888888889,seasonal_model,medium
2022-08-18 07:00:00,6.304688054375591,0.3488888888888889,seasonal_model,medium
2022-08-18 07:10:00,5.215347131698665,0.3488888888888889,seasonal_model,medium
2022-08-18 07:20:00,6.901534684673368,0.3488888888888889,seasonal_model,medium
2022-08-18 07:30:00,4.263881865508561,0.3488888888888889,seasonal_model,medium
2022-08-18 07:40:00,4.833055432272659,0.3488888888888889,seasonal_model,medium
2022-08-18 07:50:00,8.588750971598873,0.3488888888888889,seasonal_model,medium
2022-08-18 08:00:00,4.957035730567033,0.3488888888888889,seasonal_model,medium
2022-08-18 08:10:00,5.9263549997255245,0.3488888888888889,seasonal_model,medium
2022-08-18 08:20:00,8.270202144035938,0.3488888888888889,seasonal_model,medium
2022-08-18 08:30:00,8.834665539305774,0.3488888888888889,seasonal_model,medium
2022-08-18 08:40:00,5.036498261346388,0.3488888888888889,seasonal_model,medium
2022-08-18 08:50:00,6.447264082598306,0.3488888888888889,seasonal_model,medium
2022-08-18 09:00:00,5.887167751090059,0.3488888888888889,seasonal_model,medium
2022-08-18 09:10:00,7.956346926703369,0.3488888888888889,seasonal_model,medium
2022-08-18 09:20:00,7.342994787488685,0.3488888888888889,seasonal_model,medium
2022-08-18 09:30:00,5.665843097925416,0.3488888888888889,seasonal_model,medium
2022-08-18 09:40:00,8.311083677269073,0.3488888888888889,seasonal_model,medium
2022-08-18 09:50:00,6.914017820656239,0.3488888888888889,seasonal_model,medium
2022-08-18 10:00:00,9.879021621593695,0.3488888888888889,seasonal_model,medium
2022-08-18 10:10:00,8.637844812100298,0.3488888888888889,seasonal_model,medium
2022-08-18 10:20:00,6.682963213530327,0.3488888888888889,seasonal_model,medium
2022-08-18 10:30:00,8.770711134856882,0.3488888888888889,seasonal_model,medium
2022-08-18 10:40:00,6.921081669481535,0.3488888888888889,seasonal_model,medium
2022-08-18 10:50:00,5.519896371853044,0.3488888888888889,seasonal_model,medium
2022-08-18 11:00:00,7.779417510185002,0.3488888888888889,seasonal_model,medium
2022-08-18 11:10:00,8.034390343554406,0.3488888888888889,seasonal_model,medium
2022-08-18 11:20:00,7.838307483148493,0.3488888888888889,seasonal_model,medium
2022-08-18 11:30:00,8.554942288617214,0.3488888888888889,seasonal_model,medium
2022-08-18 11:40:00,4.940513424206725,0.3488888888888889,seasonal_model,medium
2022-08-18 11:50:00,7.3117184109935565,0.3488888888888889,seasonal_model,medium
2022-08-18 12:00:00,9.848213959069414,0.3488888888888889,seasonal_model,medium
2022-08-18 12:10:00,8.828190171107963,0.3488888888888889,seasonal_model,medium
2022-08-18 12:20:00,8.811466093262087,0.3488888888888889,seasonal_model,medium
2022-08-18 12:30:00,6.366156915440593,0.3488888888888889,seasonal_model,medium
2022-08-18 12:40:00,8.254042298951342,0.3488888888888889,seasonal_model,medium
2022-08-18 12:50:00,10.125149078182309,0.3488888888888889,seasonal_model,medium
2022-08-18 13:00:00,10.165293697185524,0.3488888888888889,seasonal_model,medium
2022-08-18 13:10:00,7.701922461619974,0.3488888888888889,seasonal_model,medium
2022-08-18 13:20:00,8.23331080263427,0.3488888888888889,seasonal_model,medium
2022-08-18 13:30:00,7.408335749674442,0.3488888888888889,seasonal_model,medium
2022-08-18 13:40:00,10.430423779630845,0.3488888888888889,seasonal_model,medium
2022-08-18 13:50:00,6.32783746549784,0.3488888888888889,seasonal_model,medium
2022-08-18 14:00:00,6.78941907091124,0.3488888888888889,seasonal_model,medium
2022-08-18 14:10:00,9.375908963227692,0.3488888888888889,seasonal_model,medium
2022-08-18 14:20:00,9.77602997465674,0.3488888888888889,seasonal_model,medium
2022-08-18 14:30:00,9.137249436303954,0.3488888888888889,seasonal_model,medium
2022-08-18 14:40:00,6.757110644468922,0.3488888888888889,seasonal_model,medium
2022-08-18 14:50:00,7.612674913316751,0.3488888888888889,seasonal_model,medium
2022-08-18 15:00:00,8.601165109879684,0.3488888888888889,seasonal_model,medium
2022-08-18 15:10:00,10.236642169881177,0.3488888888888889,seasonal_model,medium
2022-08-18 15:20:00,9.055578556166715,0.3488888888888889,seasonal_model,medium
2022-08-18 15:30:00,9.442556339253837,0.3488888888888889,seasonal_model,medium
2022-08-18 15:40:00,9.094242245504786,0.3488888888888889,seasonal_model,medium
2022-08-18 15:50:00,8.097244432908639,0.3488888888888889,seasonal_model,medium
2022-08-18 16:00:00,8.640575753677268,0.3488888888888889,seasonal_model,medium
2022-08-18 16:10:00,6.845649970500647,0.3488888888888889,seasonal_model,medium
2022-08-18 16:20:00,7.429708563337744,0.3488888888888889,seasonal_model,medium
2022-08-18 16:30:00,8.62636265657008,0.3488888888888889,seasonal_model,medium
2022-08-18 16:40:00,7.642798858139145,0.3488888888888889,seasonal_model,medium
2022-08-18 16:50:00,7.370586058261203,0.3488888888888889,seasonal_model,medium
2022-08-18 17:00:00,7.500464825775102,0.3488888888888889,seasonal_model,medium
2022-08-18 17:10:00,7.799447394027569,0.3488888888888889,seasonal_model,medium
2022-08-18 17:20:00,4.831063303772767,0.3488888888888889,seasonal_model,medium
2022-08-18 17:30:00,7.541938618242552,0.3488888888888889,seasonal_model,medium
2022-08-18 17:40:00,5.37867111808973,0.3488888888888889,seasonal_model,medium
2022-08-18 17:50:00,5.83521919289646,0.3488888888888889,seasonal_model,medium
2022-08-18 18:00:00,7.604906192652105,0.3488888888888889,seasonal_model,medium
2022-08-18 18:10:00,6.716465996292118,0.3488888888888889,seasonal_model,medium
2022-08-18 18:20:00,8.028445364647538,0.3488888888888889,seasonal_model,medium
2022-08-18 18:30:00,4.790246989026368,0.3488888888888889,seasonal_model,medium
2022-08-18 18:40:00,6.192190861878239,0.3488888888888889,seasonal_model,medium
2022-08-18 18:50:00,6.847158652116738,0.3488888888888889,seasonal_model,medium
2022-08-18 19:00:00,5.605759273867786,0.3488888888888889,seasonal_model,medium
2022-08-18 19:10:00,6.66392135294773,0.3488888888888889,seasonal_model,medium
2022-08-18 19:20:00,7.394449780435784,0.3488888888888889,seasonal_model,medium
2022-08-18 19:30:00,6.02317047935298,0.3488888888888889,seasonal_model,medium
2022-08-18 19:40:00,6.17992739961935,0.3488888888888889,seasonal_model,medium
2022-08-18 19:50:00,5.963370036301789,0.3488888888888889,seasonal_model,medium
2022-08-18 20:00:00,7.246634208104239,0.3488888888888889,seasonal_model,medium
2022-08-18 20:10:00,9.989013912546541,0.3488888888888889,seasonal_model,medium
2022-08-18 20:20:00,7.141419486159195,0.3488888888888889,seasonal_model,medium
2022-08-18 20:30:00,7.75054992685817,0.3488888888888889,seasonal_model,medium
2022-08-18 20:40:00,5.354151066532813,0.3488888888888889,seasonal_model,medium
2022-08-18 20:50:00,7.377335939055432,0.3488888888888889,seasonal_model,medium
2022-08-18 21:00:00,7.533836529810022,0.3488888888888889,seasonal_model,medium
2022-08-18 21:10:00,6.483171314108916,0.3488888888888889,seasonal_model,medium
2022-08-18 21:20:00,7.556450726698541,0.3488888888888889,seasonal_model,medium
2022-08-18 21:30:00,8.738878488132604,0.3488888888888889,seasonal_model,medium
2022-08-18 21:40:00,6.28204911340978,0.3488888888888889,seasonal_model,medium
2022-08-18 21:50:00,7.000039582166236,0.3488888888888889,seasonal_model,medium
2022-08-18 22:00:00,6.542818610653932,0.3488888888888889,seasonal_model,medium
2022-08-18 22:10:00,6.797918230143888,0.3488888888888889,seasonal_model,medium
2022-08-18 22:20:00,9.058722435176705,0.3488888888888889,seasonal_model,medium
2022-08-18 22:30:00,7.657599275922849,0.3488888888888889,seasonal_model,medium
2022-08-18 22:40:00,10.348248368165908,0.3488888888888889,seasonal_model,medium
2022-08-18 22:50:00,5.340082418250319,0.3488888888888889,seasonal_model,medium
2022-08-18 23:00:00,6.2962987835413085,0.3488888888888889,seasonal_model,medium
2022-08-18 23:10:00,6.731951221800535,0.3488888888888889,seasonal_model,medium
2022-08-18 23:20:00,7.60960266411243,0.3488888888888889,seasonal_model,medium
2022-08-18 23:30:00,9.136153266307378,0.3488888888888889,seasonal_model,medium
2022-08-18 23:40:00,6.535213561260496,0.3488888888888889,seasonal_model,medium
2022-08-18 23:50:00,8.554729121672723,0.3488888888888889,seasonal_model,medium
2022-08-19 00:00:00,7.943947621612144,0.3488888888888889,seasonal_model,medium
2022-08-19 00:10:00,6.733547353682347,0.3488888888888889,seasonal_model,medium
2022-08-19 00:20:00,8.444692762890451,0.3488888888888889,seasonal_model,medium
2022-08-19 00:30:00,3.9864037980300067,0.3488888888888889,seasonal_model,medium
2022-08-19 00:40:00,6.726037587829902,0.3488888888888889,seasonal_model,medium
2022-08-19 00:50:00,6.557246896223763,0.3488888888888889,seasonal_model,medium
2022-08-19 01:00:00,6.610446752309437,0.3488888888888889,seasonal_model,medium
2022-08-19 01:10:00,6.9893141715574965,0.3488888888888889,seasonal_model,medium
2022-08-19 01:20:00,7.083044373736354,0.3488888888888889,seasonal_model,medium
2022-08-19 01:30:00,5.657566679053731,0.3488888888888889,seasonal_model,medium
2022-08-19 01:40:00,5.626129935519171,0.3488888888888889,seasonal_model,medium
2022-08-19 01:50:00,8.371699306835794,0.3488888888888889,seasonal_model,medium
2022-08-19 02:00:00,7.1329045568908045,0.3488888888888889,seasonal_model,medium
2022-08-19 02:10:00,7.107210486003152,0.3488888888888889,seasonal_model,medium
2022-08-19 02:20:00,7.8859032758271965,0.3488888888888889,seasonal_model,medium
2022-08-19 02:30:00,5.513973240220124,0.3488888888888889,seasonal_model,medium
2022-08-19 02:40:00,6.50965464275916,0.3488888888888889,seasonal_model,medium
2022-08-19 02:50:00,5.633163451504677,0.3488888888888889,seasonal_model,medium
2022-08-19 03:00:00,6.24679427095974,0.3488888888888889,seasonal_model,medium
2022-08-19 03:10:00,7.954120433763541,0.3488888888888889,seasonal_model,medium
2022-08-19 03:20:00,8.673416709121195,0.3488888888888889,seasonal_model,medium
2022-08-19 03:30:00,8.200022657589026,0.3488888888888889,seasonal_model,medium
2022-08-19 03:40:00,6.273297456477605,0.3488888888888889,seasonal_model,medium
2022-08-19 03:50:00,6.994861805835855,0.3488888888888889,seasonal_model,medium
2022-08-19 04:00:00,6.445041764763811,0.3488888888888889,seasonal_model,medium
2022-08-19 04:10:00,7.100099351007949,0.3488888888888889,seasonal_model,medium
2022-08-19 04:20:00,5.498992621085411,0.3488888888888889,seasonal_model,medium
2022-08-19 04:30:00,6.505142272666033,0.3488888888888889,seasonal_model,medium
2022-08-19 04:40:00,9.357589122383143,0.3488888888888889,seasonal_model,medium
2022-08-19 04:50:00,6.1846886882232015,0.3488888888888889,seasonal_model,medium
2022-08-19 05:00:00,3.4457768728089664,0.3488888888888889,seasonal_model,medium
2022-08-19 05:10:00,6.5612605689472225,0.3488888888888889,seasonal_model,medium
2022-08-19 05:20:00,4.944395024444091,0.3488888888888889,seasonal_model,medium
2022-08-19 05:30:00,5.646622170911726,0.3488888888888889,seasonal_model,medium
2022-08-19 05:40:00,5.665152951922398,0.3488888888888889,seasonal_model,medium
2022-08-19 05:50:00,7.204060793508833,0.3488888888888889,seasonal_model,medium
2022-08-19 06:00:00,3.9941352116784437,0.3488888888888889,seasonal_model,medium
2022-08-19 06:10:00,7.085125659804837,0.3488888888888889,seasonal_model,medium
2022-08-19 06:20:00,5.501384802347,0.3488888888888889,seasonal_model,medium
2022-08-19 06:30:00,7.519441838071839,0.3488888888888889,seasonal_model,medium
2022-08-19 06:40:00,6.125025317405666,0.3488888888888889,seasonal_model,medium
2022-08-19 06:50:00,5.666906503767834,0.3488888888888889,seasonal_model,medium
2022-08-19 07:00:00,5.613459047231643,0.3488888888888889,seasonal_model,medium
2022-08-19 07:10:00,7.951503922393853,0.3488888888888889,seasonal_model,medium
2022-08-19 07:20:00,6.364344503487235,0.3488888888888889,seasonal_model,medium
2022-08-19 07:30:00,4.601280855285039,0.3488888888888889,seasonal_model,medium
2022-08-19 07:40:00,8.627781033890564,0.3488888888888889,seasonal_model,medium
